id,ts,symbol,decision,setup,entry_price,tp1,tp2,sl,ai_score,flow_score,pre_score,oi_change,rs_1h,is_compressed,status,reason,probability,market_health,news_score,btc_regime,funding,exit_reason,pnl,pnl_pct,max_profit_pct,max_drawdown_pct,trade_state,exit_price,trigger_price,duration_minutes,outcome_trigger_hit,outcome_tp1_hit,outcome_tp2_hit,outcome_sl_hit,outcome_max_up_pct,outcome_max_down_pct,outcome_checked,outcome_trigger_min,outcome_tp1_min,outcome_tp2_min,outcome_sl_min,outcome_highest_price,outcome_lowest_price,outcome_status,first_tp_hit_time,last_update_time,outcome_mfe,outcome_mae,time_to_trigger_min,time_to_tp1_min,time_to_sl_min,shadow_rs,pnl_r,mfe_r,mae_r,exit_time,direction,shadow_tags,was_executed,execution_timestamp,actual_fill_price,execution_delay_sec,skip_reason,buy_intent_time,rs_bucket,ai_bucket,first_outcome_type,ambiguous_bar,entry_candle_ambiguous,pnl_pct_method,entry_slippage_pct,tp1_alert_sent,tp2_alert_sent,sl_alert_sent
247,2026-07-25T23:37:00.261531+00:00,VETUSDT,WATCH,BREAKOUT,0.0,0.0,0.0,0.0,88.6,27.2,44.3,42.64,0.013,False,WATCH,BREAKOUT setup — waiting for trigger,26.2,46.4,37.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_80_100,,0,0,,,0,0,0
248,2026-07-26T05:39:04.616926+00:00,PNUTUSDT,WATCH,BREAKOUT,0.0,0.0,0.0,0.0,83.5,36.0,38.8,83.49,1.955,False,WATCH,BREAKOUT setup — waiting for trigger,49.4,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
249,2026-07-26T06:21:33.800367+00:00,TWTUSDT,WATCH,,0.0,0.0,0.0,0.0,69.5,35.0,48.4,80.57,0.035,True,WATCH,No valid setup,53.4,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
250,2026-07-26T06:52:06.895814+00:00,GWEIUSDT,BUY,DIP_BUY,0.022295,0.02340975,0.02563925,0.02158951,44.9,46.1,43.8,-8.68,0.892,False,Pending ⏳,DIP_BUY trigger confirmed,15.7,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.68,-5.94,0,127.9,,,367.9,0.022669,0.020971,FINAL,367.9,2026-07-26T13:58:52.928096,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_40_60,,0,0,,,0,0,0
251,2026-07-26T07:22:53.723279+00:00,ENSOUSDT,BUY,DIP_BUY,0.8106,0.85113,0.93219,0.8054525,50.3,28.0,26.3,-64.47,0.174,True,Pending ⏳,DIP_BUY trigger confirmed,22.0,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.0,-1.37,0,62.1,,,32.1,0.8187,0.7995,FINAL,32.1,2026-07-26T11:05:25.430521,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_40_60,,0,0,,,0,0,0
252,2026-07-26T11:05:17.098693+00:00,IOUSDT,BUY,VWAP_RECLAIM,0.1487,0.1539045,0.160596,0.14670451,86.9,52.9,43.4,597.66,-0.469,False,Pending ⏳,VWAP_RECLAIM trigger confirmed,29.5,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,-0.27,-1.82,0,,,,109.7,0.1483,0.146,FINAL,109.7,2026-07-26T13:58:52.929750,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS<0,AI_80_100,,0,0,,,0,0,0
253,2026-07-26T12:14:14.537380+00:00,ZBTUSDT,BUY,DIP_BUY,0.11921,0.1251705,0.1370915,0.11598715,86.6,43.1,38.8,201.33,0.4,False,Pending ⏳,DIP_BUY trigger confirmed,29.7,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,2.14,-4.58,0,0.8,,,185.8,0.12176,0.11375,FINAL,185.8,2026-07-26T16:13:54.469132,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_80_100,,0,0,,,0,0,0
254,2026-07-26T15:04:40.141153+00:00,ZORAUSDT,BUY,DIP_BUY,0.00639,0.0067095,0.0073485,0.00630133,66.5,40.0,38.1,1821.48,0.878,False,Pending ⏳,DIP_BUY trigger confirmed,45.1,46.2,36.0,RANGE,0.0,,,6.51,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,1,13.68,-12.6,0,590.3,,,,0.007264,0.005585,FINAL,36805.3,2026-08-21T12:48:02.316838,13.68,12.6,37285.3,37285.3,36805.3,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,,0,0,,,0,0,0
255,2026-07-26T15:04:49.900143+00:00,REQUSDT,BUY,DIP_BUY,0.05649,0.0593145,0.0649635,0.05521255,82.7,46.5,38.5,1318.26,1.762,False,Pending ⏳,DIP_BUY trigger confirmed,50.8,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,0.78,-4.35,0,0.2,,,40.2,0.05693,0.05403,FINAL,40.2,2026-07-26T20:37:14.138456,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
256,2026-07-26T16:13:48.908791+00:00,TURBOUSDT,BUY,DIP_BUY,0.000822,0.0008631,0.0009453,0.00081092,50.0,43.9,58.3,15.55,0.581,False,Pending ⏳,DIP_BUY trigger confirmed,29.6,46.2,36.0,RANGE,0.0,,,33.09,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,35.89,12.9,0,1.2,,36571.2,,0.001117,0.000928,FINAL,36571.2,2026-08-21T10:02:24.142368,35.89,12.9,36571.2,36571.2,,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_40_60,,0,0,,,0,0,0
257,2026-07-26T17:17:29.844085+00:00,PEOPLEUSDT,WATCH,BREAKOUT,0.0,0.0,0.0,0.0,68.9,32.2,41.8,140.5,0.931,False,WATCH,BREAKOUT setup — waiting for trigger,44.2,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,,0,0,,,0,0,0
258,2026-07-26T19:38:38.800073+00:00,POLUSDT,BUY,DIP_BUY,0.0769,0.080745,0.088435,0.0763165,70.7,27.7,42.5,64.09,0.134,False,Pending ⏳,DIP_BUY trigger confirmed,24.2,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.56,-2.6,0,756.4,,,1131.4,0.0781,0.0749,FINAL,1131.4,2026-07-27T16:33:29.377918,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
259,2026-07-26T19:39:46.678240+00:00,TOSHIUSDT,BUY,DIP_BUY,0.0001107,0.00011624,0.0001273,0.00010925,52.5,18.0,19.6,-70.98,0.824,False,Pending ⏳,DIP_BUY trigger confirmed,11.3,46.2,36.0,RANGE,0.0,,,6.927,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,7.407407407407416,0.0,1,30.2,,,,0.0001112,0.0001097,FINAL,,2026-08-23T15:05:15.057836,7.407407407407416,0.0,0.0,0.0,0.0,UNKNOWN,5.289,5.655,0.0,,LONG,[],0,,,,,,RS_0.5_1,AI_40_60,TP1,0,0,simulated_v8.6,,0,0,0
260,2026-07-26T20:37:14.107480+00:00,EULUSDT,WATCH,,0.0,0.0,0.0,0.0,96.9,50.4,55.8,91.31,7.286,False,WATCH,No valid setup,61.3,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
261,2026-07-26T21:34:22.148295+00:00,PRLUSDT,BUY,VWAP_RECLAIM,0.19524,0.2020734,0.2108592,0.19281583,76.2,43.0,38.3,212.1,0.517,True,Pending ⏳,VWAP_RECLAIM trigger confirmed,57.6,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.41,-1.74,0,15.6,,,70.6,0.198,0.19184,FINAL,70.6,2026-07-26T23:38:24.541743,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,,0,0,,,0,0,0
262,2026-07-26T21:35:49.314571+00:00,NILUSDT,PREPARE,,0.0,0.0,0.0,0.0,87.9,64.2,55.5,146.19,2.058,False,PREPARE,No valid setup,53.2,46.2,36.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
263,2026-07-27T04:55:37.106060+00:00,SOONUSDT,BUY,VWAP_RECLAIM,0.2011,0.2081385,0.217188,0.19750293,92.9,31.8,18.0,93.03,5.184,False,Pending ⏳,VWAP_RECLAIM trigger confirmed,57.3,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,5.22,-1.59,0,14.4,74.4,,,0.2116,0.1979,FINAL,74.4,2026-07-27T07:41:03.054177,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
264,2026-07-27T09:14:51.449193+00:00,ENSUSDT,BUY,DIP_BUY,4.532,4.7586,5.2118,4.49939,70.2,40.3,36.1,1037.4,0.022,False,Pending ⏳,DIP_BUY trigger confirmed,27.7,47.0,40.0,RANGE,0.0,,,0.82,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.08,-5.08,0,0.0,0.0,,0.0,4.581,4.302,FINAL,34580.1,2026-08-20T17:54:06.254129,1.08,5.08,35010.1,,34580.1,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
265,2026-07-27T09:23:33.719334+00:00,VIRTUALUSDT,BUY,DIP_BUY,0.6028,0.63294,0.69322,0.597995,81.6,48.1,51.4,192.8,0.01,True,BUY,DIP_BUY trigger confirmed,56.1,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.6028,0,1,0,0,1,1.74,-0.9,0,1.4,,,186.4,0.6133,0.5974,FINAL,186.4,2026-07-27T14:06:29.293677,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_80_100,,0,0,,,0,0,0
266,2026-07-27T09:30:24.514294+00:00,LPTUSDT,BUY,DIP_BUY,1.4551,1.527855,1.673365,1.434193,62.8,22.0,20.6,-13.79,0.441,False,Pending ⏳,DIP_BUY trigger confirmed,14.3,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,-0.18,-1.86,0,,,,169.6,1.4525,1.428,FINAL,169.6,2026-07-27T14:06:29.295561,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
267,2026-07-27T09:38:40.355745+00:00,PIEVERSEUSDT,BUY,DIP_BUY,0.7085,0.743925,0.814775,0.691525,80.8,44.5,37.9,137.34,0.657,False,Pending ⏳,DIP_BUY trigger confirmed,26.9,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,2.65,-3.11,0,1.3,,,236.3,0.7273,0.6865,FINAL,236.3,2026-07-27T14:06:29.297706,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_80_100,,0,0,,,0,0,0
268,2026-07-27T23:21:52.661468+00:00,STORJUSDT,BUY,DIP_BUY,0.0609,0.063945,0.070035,0.0597995,61.4,22.5,44.0,20.22,0.945,False,Pending ⏳,DIP_BUY trigger confirmed,25.8,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.31,-10.34,0,43.1,,,58.1,0.0617,0.0546,FINAL,58.1,2026-07-28T03:42:07.314106,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,,0,0,,,0,0,0
269,2026-07-27T23:22:34.783855+00:00,REZUSDT,PREPARE,,0.0,0.0,0.0,0.0,43.8,62.7,62.1,117.31,1.705,True,PREPARE,No valid setup,67.0,47.0,40.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_40_60,,0,0,,,0,0,0
270,2026-07-28T00:17:56.687641+00:00,IRYSUSDT,WATCH,,0.0,0.0,0.0,0.0,79.2,36.7,32.2,120.71,2.469,False,WATCH,No valid setup,51.7,46.8,39.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_60_80,,0,0,,,0,0,0
271,2026-07-28T06:15:47.019983+00:00,COTIUSDT,PREPARE,,0.0,0.0,0.0,0.0,78.5,56.6,46.3,187.99,3.677,False,PREPARE,No valid setup,58.3,46.8,39.0,RANGE,0.0,,,0.0,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,0.0,,0.0,0.0,0.0,0.0,0.0,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_60_80,,0,0,,,0,0,0
272,2026-07-28T18:28:46.587563+00:00,MMTUSDT,BUY,VWAP_RECLAIM,0.1914,0.198099,0.206712,0.18933606,46.4,11.8,4.9,-39.51,-0.303,False,Pending ⏳,VWAP_RECLAIM trigger confirmed,6.5,46.8,39.0,RANGE,0.0,,,-1.078,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-9.87460815047022,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.062533,0.0,9.87460815047022,0.0,0.0,0.0,UNKNOWN,-1.0,0.0,9.158,,LONG,[],0,,,,,,RS<0,AI_40_60,SL,0,0,simulated_v8.6,,0,0,0
273,2026-07-28T22:20:45.730973+00:00,CAPUSDT,BUY,DIP_BUY,0.027892,0.0292866,0.0320758,0.02732668,82.9,18.0,30.4,-2.29,1.216,False,Pending ⏳,DIP_BUY trigger confirmed,12.9,46.8,39.0,RANGE,0.0,,,153.41,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,157.45,141.73,0,0.0,0.0,29194.2,0.0,0.071809,0.067424,FINAL,29194.2,2026-08-18T13:14:49.117025,157.45,141.73,29194.2,29194.2,,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_80_100,,0,0,,,0,0,0
274,2026-07-29T09:33:22.185455+00:00,PLUMEUSDT,BUY,DIP_BUY,0.012267,0.01288035,0.01410705,0.01200169,67.5,25.0,27.9,-6.25,0.927,True,Pending ⏳,DIP_BUY trigger confirmed,22.9,46.8,39.0,RANGE,0.0,,,3.11,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,0,3.55,-0.85,0,0.0,0.0,,0.0,0.012703,0.012163,FINAL,,2026-08-18T13:14:49.120392,3.55,0.85,28581.6,,,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,,0,0,,,0,0,0
275,2026-07-29T15:29:39.804069+00:00,ANTFUNUSDT,BUY,VWAP_RECLAIM,0.043732,0.04526262,0.04723056,0.04324926,67.0,33.9,33.4,-5.42,0.195,True,Pending ⏳,VWAP_RECLAIM trigger confirmed,19.8,46.8,39.0,RANGE,0.0,,,-4.07,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,-3.44,-5.65,0,0.0,0.0,,0.0,0.042227,0.041261,FINAL,28165.3,2026-08-18T13:14:49.123502,-3.44,5.65,,,28165.3,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
276,2026-07-29T21:35:46.179270+00:00,HOLOUSDT,BUY,DIP_BUY,0.0785,0.082425,0.090275,0.0771722,72.7,26.2,22.9,-60.4,0.547,True,Pending ⏳,DIP_BUY trigger confirmed,19.6,46.8,39.0,RANGE,0.0,,,-1.691,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-18.471337579617835,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.067238,0.0,18.471337579617835,0.0,0.0,0.0,UNKNOWN,-1.0,0.0,10.92,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,SL,0,0,simulated_v8.6,,0,0,0
277,2026-07-30T09:21:08.145089+00:00,DIAUSDT,BUY,DIP_BUY,0.1086,0.11403,0.12489,0.106266,65.8,30.7,30.7,359.07,0.864,False,Pending ⏳,DIP_BUY trigger confirmed,29.5,46.6,38.0,RANGE,0.0,,,16.764,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,0,19.70534069981584,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.071928,19.70534069981584,0.0,0.0,0.0,0.0,UNKNOWN,7.8,9.169,0.0,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,TP1,0,0,simulated_v8.6,,0,0,0
278,2026-07-31T13:20:34.885201+00:00,CFXUSDT,BUY,DIP_BUY,0.04163,0.0437115,0.0478745,0.04052635,64.7,37.0,42.0,457.28,0.78,False,Pending ⏳,DIP_BUY trigger confirmed,25.3,46.0,35.0,RANGE,0.0,,,10.397,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,0,11.746336776363195,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.076580,11.746336776363195,0.0,0.0,0.0,0.0,UNKNOWN,3.922,4.431,0.0,,LONG,[],0,,,,,,RS_0.5_1,AI_60_80,TP1,0,0,simulated_v8.6,,0,0,0
279,2026-08-01T04:35:10.351498+00:00,MUBARAKUSDT,BUY,DIP_BUY,0.01245,0.0130725,0.0143175,0.01220865,62.8,25.0,22.5,-41.84,1.233,True,Pending ⏳,DIP_BUY trigger confirmed,24.4,46.4,37.0,RANGE,0.0,,,85.38,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,91.08,41.04,0,0.0,0.0,26099.8,0.0,0.02379,0.01756,FINAL,26099.8,2026-08-19T15:51:26.339428,91.08,41.04,26099.8,26099.8,,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_60_80,,0,0,,,0,0,0
280,2026-08-01T20:40:17.395549+00:00,BIRBUSDT,BUY,DIP_BUY,0.04882,0.051261,0.056143,0.0481381,80.2,34.6,30.7,138.86,0.838,False,Pending ⏳,DIP_BUY trigger confirmed,29.7,46.4,37.0,RANGE,0.0,,,8.44,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,0,9.299467431380572,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.081238,9.299467431380572,0.0,0.0,0.0,0.0,UNKNOWN,6.042,6.658,0.0,,LONG,[],0,,,,,,RS_0.5_1,AI_80_100,TP1,0,0,simulated_v8.6,,0,0,0
281,2026-08-02T10:58:14.650401+00:00,GRVTUSDT,BUY,DIP_BUY,0.2559,0.268695,0.294285,0.247556,60.9,28.1,31.2,-27.31,2.726,False,Pending ⏳,DIP_BUY trigger confirmed,17.9,46.4,37.0,RANGE,0.0,,,17.23,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,17.23,13.83,0,0.0,0.0,23701.8,0.0,0.3,0.2913,FINAL,23666.8,2026-08-19T05:44:46.699434,17.23,13.83,23666.8,23666.8,,UNKNOWN,,,,,LONG,[],0,,,,,,RS>1,AI_60_80,,0,0,,,0,0,0
282,2026-08-02T12:03:37.024127+00:00,HYPERUSDT,BUY,DIP_BUY,0.0687,0.072135,0.079005,0.0667645,67.9,26.4,37.3,-7.03,1.205,False,Pending ⏳,DIP_BUY trigger confirmed,18.2,46.4,37.0,RANGE,0.0,,,-2.817,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-5.967976710334779,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.085920,0.0,5.967976710334779,0.0,0.0,0.0,UNKNOWN,-1.0,0.0,2.118,,LONG,[],0,,,,,,RS>1,AI_60_80,SL,0,0,simulated_v8.6,,0,0,0
283,2026-08-02T13:48:23.452017+00:00,AEONUSDT,BUY,DIP_BUY,0.0691,0.072555,0.079465,0.0677794,75.2,18.0,13.9,-67.68,0.435,False,Pending ⏳,DIP_BUY trigger confirmed,9.8,46.4,37.0,RANGE,0.0,,,32.94,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,36.43,25.51,0,0.0,0.0,22506.6,0.0,0.09427,0.08673,FINAL,22506.6,2026-08-18T13:14:49.129418,36.43,25.51,22506.6,22506.6,,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_60_80,,0,0,,,0,0,0
284,2026-08-03T04:51:20.149928+00:00,EDENUSDT,BUY,DIP_BUY,0.0404,0.04242,0.04646,0.039203,80.7,25.1,37.3,76.05,0.158,False,Pending ⏳,DIP_BUY trigger confirmed,26.4,46.6,38.0,RANGE,0.0,,,34.65,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,48.02,19.8,0,0.0,0.0,21603.7,0.0,0.0598,0.0484,FINAL,21603.7,2026-08-18T13:14:49.132861,48.02,19.8,21603.7,21603.7,,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_80_100,,0,0,,,0,0,0
285,2026-08-03T14:08:47.394993+00:00,ELSAUSDT,BUY,DIP_BUY,0.05385,0.0565425,0.0619275,0.05322255,81.9,25.7,45.2,43.0,0.654,False,Pending ⏳,DIP_BUY trigger confirmed,27.9,46.6,38.0,RANGE,0.0,,,-1.165,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-17.567316620241417,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.090543,0.0,17.567316620241417,0.0,0.0,0.0,UNKNOWN,-1.0,0.0,15.077,,LONG,[],0,,,,,,RS_0.5_1,AI_80_100,SL,0,0,simulated_v8.6,,0,0,0
286,2026-08-04T01:08:42.660193+00:00,SUSDT,BUY,DIP_BUY,0.02242,0.023541,0.025783,0.02225815,46.8,25.8,15.2,-11.03,0.076,False,Pending ⏳,DIP_BUY trigger confirmed,13.0,46.0,35.0,RANGE,0.0,,,11.33,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,13.07,6.91,0,0.0,0.0,,0.0,0.02535,0.02397,FINAL,23421.3,2026-08-20T15:49:10.896251,13.07,6.91,23421.3,23421.3,,UNKNOWN,,,,,LONG,[],0,,,,,,RS_0_0.5,AI_40_60,,0,0,,,0,0,0
287,2026-08-04T04:26:47.507422+00:00,BICOUSDT,BUY,VWAP_RECLAIM,0.0166,0.017181,0.017928,0.0164022,57.3,25.0,15.9,-30.34,-0.049,False,Pending ⏳,VWAP_RECLAIM trigger confirmed,9.9,46.0,35.0,RANGE,0.0,,,18.07,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,0,22.89,18.07,0,0.0,0.0,20493.2,0.0,0.0204,0.0196,FINAL,20493.2,2026-08-18T18:18:08.815789,22.89,18.07,20493.2,20493.2,,UNKNOWN,,,,,LONG,[],0,,,,,,RS<0,AI_40_60,,0,0,,,0,0,0
